#alpha=6283.185307
#X=1.000000,Y=1.000000,Z=1.000000
#Vx=0.100000,Vy=0.100000,Vz=0.100000
1.007054 1.007055 0.999968 #modulo(velocidade)=0.173205
1.007101 1.007169 1.000024 #modulo(velocidade)=0.173205
1.007135 1.007295 0.999990 #modulo(velocidade)=0.173205
1.007228 1.007362 0.999918 #modulo(velocidade)=0.173205
1.007360 1.007391 0.999918 #modulo(velocidade)=0.173205
1.007451 1.007461 0.999989 #modulo(velocidade)=0.173205
1.007484 1.007589 1.000019 #modulo(velocidade)=0.173205
1.007533 1.007701 0.999960 #modulo(velocidade)=0.173205
1.007646 1.007748 0.999903 #modulo(velocidade)=0.173205
1.007773 1.007782 0.999935 #modulo(velocidade)=0.173205
1.007842 1.007874 1.000005 #modulo(velocidade)=0.173205
1.007870 1.008007 1.000004 #modulo(velocidade)=0.173205
1.007938 1.008098 0.999932 #modulo(velocidade)=0.173205
1.008065 1.008132 0.999899 #modulo(velocidade)=0.173205
1.008179 1.008180 0.999955 #modulo(velocidade)=0.173205
1.008227 1.008292 1.000012 #modulo(velocidade)=0.173205
1.008260 1.008420 0.999980 #modulo(velocidade)=0.173205
1.008351 1.008489 0.999907 #modulo(velocidade)=0.173205
1.008483 1.008518 0.999905 #modulo(velocidade)=0.173205
1.008577 1.008585 0.999975 #modulo(velocidade)=0.173205
1.008612 1.008712 1.000008 #modulo(velocidade)=0.173205
1.008658 1.008826 0.999952 #modulo(velocidade)=0.173205
1.008768 1.008876 0.999891 #modulo(velocidade)=0.173205
1.008897 1.008908 0.999919 #modulo(velocidade)=0.173205
1.008969 1.008998 0.999990 #modulo(velocidade)=0.173205
1.008998 1.009130 0.999994 #modulo(velocidade)=0.173205
1.009062 1.009225 0.999923 #modulo(velocidade)=0.173205
1.009187 1.009260 0.999885 #modulo(velocidade)=0.173205
1.009304 1.009305 0.999937 #modulo(velocidade)=0.173205
1.009356 1.009415 0.999997 #modulo(velocidade)=0.173205
1.009388 1.009544 0.999971 #modulo(velocidade)=0.173205
1.009474 1.009618 0.999897 #modulo(velocidade)=0.173205
1.009606 1.009647 0.999888 #modulo(velocidade)=0.173205
1.009704 1.009710 0.999956 #modulo(velocidade)=0.173205
1.009742 1.009834 0.999995 #modulo(velocidade)=0.173205
1.009784 1.009952 0.999944 #modulo(velocidade)=0.173205
1.009890 1.010006 0.999879 #modulo(velocidade)=0.173205
1.010020 1.010037 0.999899 #modulo(velocidade)=0.173205
1.010098 1.010120 0.999971 #modulo(velocidade)=0.173205
1.010128 1.010252 0.999983 #modulo(velocidade)=0.173205
1.010187 1.010353 0.999915 #modulo(velocidade)=0.173205
1.010308 1.010392 0.999869 #modulo(velocidade)=0.173205
1.010429 1.010433 0.999914 #modulo(velocidade)=0.173205
1.010488 1.010536 0.999979 #modulo(velocidade)=0.173205
1.010518 1.010667 0.999963 #modulo(velocidade)=0.173205
1.010596 1.010748 0.999889 #modulo(velocidade)=0.173205
1.010727 1.010779 0.999868 #modulo(velocidade)=0.173205
1.010832 1.010835 0.999932 #modulo(velocidade)=0.173205
1.010875 1.010954 0.999980 #modulo(velocidade)=0.173205
1.010912 1.011077 0.999937 #modulo(velocidade)=0.173205
1.011010 1.011139 0.999867 #modulo(velocidade)=0.173205
1.011142 1.011168 0.999875 #modulo(velocidade)=0.173205
1.011229 1.011243 0.999947 #modulo(velocidade)=0.173205
1.011261 1.011372 0.999971 #modulo(velocidade)=0.173205
1.011313 1.011481 0.999909 #modulo(velocidade)=0.173205
1.011428 1.011526 0.999854 #modulo(velocidade)=0.173205
1.011554 1.011562 0.999888 #modulo(velocidade)=0.173205
1.011621 1.011657 0.999957 #modulo(velocidade)=0.173205
1.011650 1.011789 0.999954 #modulo(velocidade)=0.173205
1.011719 1.011880 0.999881 #modulo(velocidade)=0.173205
1.011846 1.011914 0.999848 #modulo(velocidade)=0.173205
1.011960 1.011961 0.999903 #modulo(velocidade)=0.173205
1.012010 1.012073 0.999960 #modulo(velocidade)=0.173205
1.012043 1.012201 0.999931 #modulo(velocidade)=0.173205
1.012131 1.012273 0.999857 #modulo(velocidade)=0.173205
1.012263 1.012302 0.999850 #modulo(velocidade)=0.173205
1.012360 1.012367 0.999918 #modulo(velocidade)=0.173205
1.012398 1.012491 0.999956 #modulo(velocidade)=0.173205
1.012440 1.012609 0.999904 #modulo(velocidade)=0.173205
1.012546 1.012663 0.999839 #modulo(velocidade)=0.173205
1.012677 1.012694 0.999858 #modulo(velocidade)=0.173205
1.012756 1.012777 0.999929 #modulo(velocidade)=0.173205
1.012786 1.012909 0.999943 #modulo(velocidade)=0.173205
1.012843 1.013011 0.999876 #modulo(velocidade)=0.173205
1.012963 1.013052 0.999828 #modulo(velocidade)=0.173205
1.013086 1.013091 0.999870 #modulo(velocidade)=0.173205
1.013148 1.013192 0.999936 #modulo(velocidade)=0.173205
1.013177 1.013323 0.999924 #modulo(velocidade)=0.173205
1.013252 1.013408 0.999850 #modulo(velocidade)=0.173205
1.013381 1.013440 0.999824 #modulo(velocidade)=0.173205
1.013491 1.013493 0.999883 #modulo(velocidade)=0.173205
1.013537 1.013608 0.999936 #modulo(velocidade)=0.173205
1.013572 1.013734 0.999900 #modulo(velocidade)=0.173205
1.013664 1.013802 0.999827 #modulo(velocidade)=0.173205
1.013797 1.013831 0.999826 #modulo(velocidade)=0.173205
1.013890 1.013899 0.999895 #modulo(velocidade)=0.173205
1.013926 1.014026 0.999928 #modulo(velocidade)=0.173205
1.013971 1.014141 0.999873 #modulo(velocidade)=0.173205
1.014080 1.014192 0.999810 #modulo(velocidade)=0.173205
1.014209 1.014224 0.999833 #modulo(velocidade)=0.173205
1.014286 1.014311 0.999904 #modulo(velocidade)=0.173205
1.014316 1.014442 0.999914 #modulo(velocidade)=0.173205
1.014375 1.014543 0.999845 #modulo(velocidade)=0.173205
1.014497 1.014582 0.999799 #modulo(velocidade)=0.173205
1.014618 1.014622 0.999843 #modulo(velocidade)=0.173205
1.014678 1.014725 0.999908 #modulo(velocidade)=0.173205
1.014708 1.014856 0.999894 #modulo(velocidade)=0.173205
1.014784 1.014940 0.999820 #modulo(velocidade)=0.173205
1.014913 1.014972 0.999795 #modulo(velocidade)=0.173205
1.015023 1.015025 0.999855 #modulo(velocidade)=0.173205
1.015069 1.015141 0.999906 #modulo(velocidade)=0.173205
1.015104 1.015267 0.999870 #modulo(velocidade)=0.173205
1.015196 1.015334 0.999797 #modulo(velocidade)=0.173205
1.015329 1.015363 0.999796 #modulo(velocidade)=0.173205
1.015423 1.015432 0.999865 #modulo(velocidade)=0.173205
1.015459 1.015558 0.999898 #modulo(velocidade)=0.173205
1.015504 1.015674 0.999843 #modulo(velocidade)=0.173205
1.015611 1.015726 0.999780 #modulo(velocidade)=0.173205
1.015741 1.015758 0.999801 #modulo(velocidade)=0.173205
1.015820 1.015843 0.999872 #modulo(velocidade)=0.173205
1.015850 1.015974 0.999884 #modulo(velocidade)=0.173205
1.015908 1.016076 0.999816 #modulo(velocidade)=0.173205
1.016028 1.016117 0.999768 #modulo(velocidade)=0.173205
1.016151 1.016156 0.999809 #modulo(velocidade)=0.173205
1.016213 1.016256 0.999875 #modulo(velocidade)=0.173205
1.016243 1.016388 0.999865 #modulo(velocidade)=0.173205
1.016316 1.016475 0.999791 #modulo(velocidade)=0.173205
1.016444 1.016508 0.999761 #modulo(velocidade)=0.173205
1.016556 1.016558 0.999818 #modulo(velocidade)=0.173205
1.016605 1.016672 0.999873 #modulo(velocidade)=0.173205
1.016639 1.016799 0.999842 #modulo(velocidade)=0.173205
1.016727 1.016871 0.999768 #modulo(velocidade)=0.173205
1.016859 1.016900 0.999759 #modulo(velocidade)=0.173205
1.016958 1.016964 0.999826 #modulo(velocidade)=0.173205
1.016997 1.017088 0.999866 #modulo(velocidade)=0.173205
1.017038 1.017207 0.999816 #modulo(velocidade)=0.173205
1.017141 1.017264 0.999749 #modulo(velocidade)=0.173205
1.017272 1.017295 0.999761 #modulo(velocidade)=0.173205
1.017357 1.017374 0.999832 #modulo(velocidade)=0.173205
1.017389 1.017504 0.999853 #modulo(velocidade)=0.173205
1.017441 1.017612 0.999790 #modulo(velocidade)=0.173205
1.017556 1.017657 0.999734 #modulo(velocidade)=0.173205
1.017683 1.017693 0.999766 #modulo(velocidade)=0.173205
1.017753 1.017786 0.999835 #modulo(velocidade)=0.173205
1.017782 1.017918 0.999835 #modulo(velocidade)=0.173205
1.017847 1.018013 0.999764 #modulo(velocidade)=0.173205
1.017972 1.018049 0.999724 #modulo(velocidade)=0.173205
1.018090 1.018093 0.999773 #modulo(velocidade)=0.173205
1.018147 1.018200 0.999834 #modulo(velocidade)=0.173205
1.018177 1.018331 0.999814 #modulo(velocidade)=0.173205
1.018257 1.018411 0.999740 #modulo(velocidade)=0.173205
1.018387 1.018442 0.999718 #modulo(velocidade)=0.173205
1.018495 1.018498 0.999779 #modulo(velocidade)=0.173205
1.018540 1.018615 0.999829 #modulo(velocidade)=0.173205
1.018575 1.018740 0.999790 #modulo(velocidade)=0.173205
1.018669 1.018807 0.999718 #modulo(velocidade)=0.173205
1.018801 1.018836 0.999716 #modulo(velocidade)=0.173205
1.018896 1.018905 0.999784 #modulo(velocidade)=0.173205
1.018933 1.019031 0.999819 #modulo(velocidade)=0.173205
1.018976 1.019147 0.999765 #modulo(velocidade)=0.173205
1.019082 1.019202 0.999700 #modulo(velocidade)=0.173205
1.019213 1.019233 0.999717 #modulo(velocidade)=0.173205
1.019295 1.019315 0.999787 #modulo(velocidade)=0.173205
1.019326 1.019446 0.999804 #modulo(velocidade)=0.173205
1.019380 1.019551 0.999739 #modulo(velocidade)=0.173205
1.019497 1.019595 0.999685 #modulo(velocidade)=0.173205
1.019623 1.019632 0.999719 #modulo(velocidade)=0.173205
1.019692 1.019727 0.999788 #modulo(velocidade)=0.173205
1.019721 1.019859 0.999786 #modulo(velocidade)=0.173205
1.019787 1.019953 0.999714 #modulo(velocidade)=0.173205
1.019912 1.019989 0.999675 #modulo(velocidade)=0.173205
1.020030 1.020034 0.999723 #modulo(velocidade)=0.173205
1.020087 1.020140 0.999784 #modulo(velocidade)=0.173205
1.020118 1.020271 0.999765 #modulo(velocidade)=0.173205
1.020196 1.020352 0.999690 #modulo(velocidade)=0.173205
1.020326 1.020384 0.999667 #modulo(velocidade)=0.173205
1.020435 1.020438 0.999727 #modulo(velocidade)=0.173205
1.020482 1.020555 0.999778 #modulo(velocidade)=0.173205
1.020517 1.020681 0.999742 #modulo(velocidade)=0.173205
1.020608 1.020750 0.999669 #modulo(velocidade)=0.173205
1.020740 1.020779 0.999663 #modulo(velocidade)=0.173205
1.020838 1.020845 0.999729 #modulo(velocidade)=0.173205
1.020876 1.020969 0.999767 #modulo(velocidade)=0.173205
1.020918 1.021088 0.999717 #modulo(velocidade)=0.173205
1.021020 1.021146 0.999649 #modulo(velocidade)=0.173205
1.021152 1.021177 0.999660 #modulo(velocidade)=0.173205
1.021238 1.021254 0.999730 #modulo(velocidade)=0.173205
1.021271 1.021384 0.999753 #modulo(velocidade)=0.173205
1.021322 1.021494 0.999692 #modulo(velocidade)=0.173205
1.021434 1.021542 0.999633 #modulo(velocidade)=0.173205
1.021562 1.021576 0.999660 #modulo(velocidade)=0.173205
1.021637 1.021665 0.999729 #modulo(velocidade)=0.173205
1.021667 1.021797 0.999736 #modulo(velocidade)=0.173205
1.021727 1.021897 0.999667 #modulo(velocidade)=0.173205
1.021848 1.021937 0.999620 #modulo(velocidade)=0.173205
1.021971 1.021977 0.999660 #modulo(velocidade)=0.173205
1.022035 1.022077 0.999726 #modulo(velocidade)=0.173205
1.022065 1.022209 0.999717 #modulo(velocidade)=0.173205
1.022135 1.022299 0.999643 #modulo(velocidade)=0.173205
1.022262 1.022333 0.999609 #modulo(velocidade)=0.173205
1.022378 1.022381 0.999661 #modulo(velocidade)=0.173205
1.022432 1.022491 0.999719 #modulo(velocidade)=0.173205
1.022463 1.022620 0.999695 #modulo(velocidade)=0.173205
1.022545 1.022699 0.999620 #modulo(velocidade)=0.173205
1.022675 1.022729 0.999600 #modulo(velocidade)=0.173205
1.022783 1.022786 0.999661 #modulo(velocidade)=0.173205
1.022828 1.022904 0.999710 #modulo(velocidade)=0.173205
1.022864 1.023030 0.999672 #modulo(velocidade)=0.173205
1.022956 1.023097 0.999599 #modulo(velocidade)=0.173205
1.023088 1.023127 0.999594 #modulo(velocidade)=0.173205
1.023186 1.023194 0.999660 #modulo(velocidade)=0.173205
1.023225 1.023318 0.999698 #modulo(velocidade)=0.173205
1.023266 1.023437 0.999648 #modulo(velocidade)=0.173205
1.023368 1.023495 0.999580 #modulo(velocidade)=0.173205
1.023500 1.023526 0.999589 #modulo(velocidade)=0.173205
1.023587 1.023602 0.999659 #modulo(velocidade)=0.173205
1.023621 1.023731 0.999683 #modulo(velocidade)=0.173205
1.023670 1.023843 0.999624 #modulo(velocidade)=0.173205
1.023780 1.023893 0.999563 #modulo(velocidade)=0.173205
1.023910 1.023926 0.999585 #modulo(velocidade)=0.173205
1.023988 1.024013 0.999655 #modulo(velocidade)=0.173205
1.024019 1.024144 0.999666 #modulo(velocidade)=0.173205
1.024076 1.024248 0.999599 #modulo(velocidade)=0.173205
1.024193 1.024290 0.999547 #modulo(velocidade)=0.173205
1.024319 1.024328 0.999582 #modulo(velocidade)=0.173205
1.024388 1.024424 0.999649 #modulo(velocidade)=0.173205
1.024417 1.024556 0.999648 #modulo(velocidade)=0.173205
1.024483 1.024651 0.999576 #modulo(velocidade)=0.173205
1.024606 1.024688 0.999534 #modulo(velocidade)=0.173205
1.024727 1.024732 0.999579 #modulo(velocidade)=0.173205
1.024787 1.024836 0.999642 #modulo(velocidade)=0.173205
1.024817 1.024967 0.999627 #modulo(velocidade)=0.173205
1.024891 1.025053 0.999552 #modulo(velocidade)=0.173205
1.025019 1.025086 0.999522 #modulo(velocidade)=0.173205
1.025133 1.025136 0.999576 #modulo(velocidade)=0.173205
1.025185 1.025248 0.999632 #modulo(velocidade)=0.173205
1.025218 1.025377 0.999605 #modulo(velocidade)=0.173205
1.025301 1.025454 0.999530 #modulo(velocidade)=0.173205
1.025431 1.025485 0.999512 #modulo(velocidade)=0.173205
1.025538 1.025542 0.999572 #modulo(velocidade)=0.173205
1.025584 1.025661 0.999621 #modulo(velocidade)=0.173205
1.025620 1.025786 0.999583 #modulo(velocidade)=0.173205
1.025711 1.025855 0.999510 #modulo(velocidade)=0.173205
1.025843 1.025885 0.999502 #modulo(velocidade)=0.173205
1.025943 1.025950 0.999568 #modulo(velocidade)=0.173205
1.025983 1.026073 0.999607 #modulo(velocidade)=0.173205
1.026023 1.026194 0.999560 #modulo(velocidade)=0.173205
1.026122 1.026255 0.999490 #modulo(velocidade)=0.173205
1.026254 1.026285 0.999494 #modulo(velocidade)=0.173205
1.026346 1.026358 0.999562 #modulo(velocidade)=0.173205
1.026382 1.026486 0.999592 #modulo(velocidade)=0.173205
1.026427 1.026601 0.999536 #modulo(velocidade)=0.173205
1.026533 1.026655 0.999471 #modulo(velocidade)=0.173205
1.026664 1.026687 0.999486 #modulo(velocidade)=0.173205
1.026748 1.026767 0.999556 #modulo(velocidade)=0.173205
1.026781 1.026898 0.999575 #modulo(velocidade)=0.173205
1.026833 1.027007 0.999513 #modulo(velocidade)=0.173205
1.026945 1.027055 0.999454 #modulo(velocidade)=0.173205
1.027074 1.027089 0.999479 #modulo(velocidade)=0.173205
1.027151 1.027177 0.999548 #modulo(velocidade)=0.173205
1.027182 1.027309 0.999557 #modulo(velocidade)=0.173205
1.027239 1.027412 0.999490 #modulo(velocidade)=0.173205
1.027357 1.027455 0.999438 #modulo(velocidade)=0.173205
1.027482 1.027492 0.999472 #modulo(velocidade)=0.173205
1.027552 1.027588 0.999539 #modulo(velocidade)=0.173205
1.027582 1.027720 0.999538 #modulo(velocidade)=0.173205
1.027646 1.027816 0.999467 #modulo(velocidade)=0.173205
1.027768 1.027855 0.999422 #modulo(velocidade)=0.173205
1.027890 1.027897 0.999464 #modulo(velocidade)=0.173205
1.027954 1.027998 0.999528 #modulo(velocidade)=0.173205
1.027984 1.028130 0.999518 #modulo(velocidade)=0.173205
1.028054 1.028220 0.999444 #modulo(velocidade)=0.173205
1.028180 1.028255 0.999408 #modulo(velocidade)=0.173205
1.028298 1.028302 0.999456 #modulo(velocidade)=0.173205
1.028355 1.028409 0.999516 #modulo(velocidade)=0.173205
1.028386 1.028540 0.999497 #modulo(velocidade)=0.173205
1.028463 1.028624 0.999422 #modulo(velocidade)=0.173205
1.028591 1.028657 0.999394 #modulo(velocidade)=0.173205
1.028704 1.028708 0.999448 #modulo(velocidade)=0.173205
1.028756 1.028821 0.999503 #modulo(velocidade)=0.173205
1.028789 1.028949 0.999476 #modulo(velocidade)=0.173205
1.028872 1.029027 0.999401 #modulo(velocidade)=0.173205
1.029002 1.029058 0.999380 #modulo(velocidade)=0.173205
1.029110 1.029115 0.999440 #modulo(velocidade)=0.173205
1.029158 1.029232 0.999489 #modulo(velocidade)=0.173205
1.029193 1.029358 0.999454 #modulo(velocidade)=0.173205
1.029281 1.029430 0.999380 #modulo(velocidade)=0.173205
1.029413 1.029460 0.999367 #modulo(velocidade)=0.173205
1.029516 1.029522 0.999430 #modulo(velocidade)=0.173205
1.029560 1.029643 0.999474 #modulo(velocidade)=0.173205
1.029597 1.029766 0.999432 #modulo(velocidade)=0.173205
1.029691 1.029833 0.999360 #modulo(velocidade)=0.173205
1.029823 1.029863 0.999355 #modulo(velocidade)=0.173205
1.029921 1.029930 0.999420 #modulo(velocidade)=0.173205
1.029962 1.030054 0.999458 #modulo(velocidade)=0.173205
1.030002 1.030174 0.999410 #modulo(velocidade)=0.173205
1.030100 1.030236 0.999340 #modulo(velocidade)=0.173205
1.030233 1.030266 0.999342 #modulo(velocidade)=0.173205
1.030326 1.030338 0.999409 #modulo(velocidade)=0.173205
1.030364 1.030464 0.999441 #modulo(velocidade)=0.173205
1.030407 1.030581 0.999388 #modulo(velocidade)=0.173205
1.030510 1.030639 0.999320 #modulo(velocidade)=0.173205
1.030642 1.030670 0.999329 #modulo(velocidade)=0.173205
1.030731 1.030746 0.999397 #modulo(velocidade)=0.173205
1.030767 1.030875 0.999424 #modulo(velocidade)=0.173205
1.030813 1.030989 0.999366 #modulo(velocidade)=0.173205
1.030920 1.031042 0.999301 #modulo(velocidade)=0.173205
1.031051 1.031074 0.999316 #modulo(velocidade)=0.173205
1.031136 1.031155 0.999385 #modulo(velocidade)=0.173205
1.031170 1.031285 0.999405 #modulo(velocidade)=0.173205
1.031220 1.031395 0.999344 #modulo(velocidade)=0.173205
1.031330 1.031445 0.999283 #modulo(velocidade)=0.173205
1.031460 1.031479 0.999303 #modulo(velocidade)=0.173205
1.031541 1.031564 0.999372 #modulo(velocidade)=0.173205
1.031573 1.031695 0.999387 #modulo(velocidade)=0.173205
1.031626 1.031802 0.999322 #modulo(velocidade)=0.173205
1.031740 1.031849 0.999264 #modulo(velocidade)=0.173205
1.031869 1.031884 0.999290 #modulo(velocidade)=0.173205
1.031946 1.031973 0.999358 #modulo(velocidade)=0.173205
1.031977 1.032105 0.999368 #modulo(velocidade)=0.173205
1.032034 1.032208 0.999300 #modulo(velocidade)=0.173205
1.032150 1.032253 0.999246 #modulo(velocidade)=0.173205
1.032277 1.032290 0.999276 #modulo(velocidade)=0.173205
1.032350 1.032382 0.999343 #modulo(velocidade)=0.173205
1.032381 1.032514 0.999348 #modulo(velocidade)=0.173205
1.032441 1.032615 0.999279 #modulo(velocidade)=0.173205
1.032560 1.032657 0.999228 #modulo(velocidade)=0.173205
1.032685 1.032696 0.999262 #modulo(velocidade)=0.173205
1.032755 1.032791 0.999328 #modulo(velocidade)=0.173205
1.032786 1.032923 0.999328 #modulo(velocidade)=0.173205
1.032848 1.033021 0.999257 #modulo(velocidade)=0.173205
1.032969 1.033061 0.999210 #modulo(velocidade)=0.173205
1.033093 1.033102 0.999247 #modulo(velocidade)=0.173205
1.033161 1.033200 0.999312 #modulo(velocidade)=0.173205
1.033191 1.033333 0.999308 #modulo(velocidade)=0.173205
1.033256 1.033427 0.999236 #modulo(velocidade)=0.173205
1.033378 1.033466 0.999192 #modulo(velocidade)=0.173205
1.033501 1.033508 0.999232 #modulo(velocidade)=0.173205
1.033566 1.033609 0.999296 #modulo(velocidade)=0.173205
1.033596 1.033741 0.999288 #modulo(velocidade)=0.173205
1.033664 1.033834 0.999215 #modulo(velocidade)=0.173205
1.033787 1.033871 0.999173 #modulo(velocidade)=0.173205
1.033909 1.033915 0.999216 #modulo(velocidade)=0.173205
1.033971 1.034018 0.999279 #modulo(velocidade)=0.173205
1.034002 1.034150 0.999268 #modulo(velocidade)=0.173205
1.034072 1.034240 0.999194 #modulo(velocidade)=0.173205
1.034196 1.034277 0.999155 #modulo(velocidade)=0.173205
1.034316 1.034322 0.999200 #modulo(velocidade)=0.173205
1.034377 1.034427 0.999261 #modulo(velocidade)=0.173205
1.034408 1.034559 0.999248 #modulo(velocidade)=0.173205
1.034479 1.034647 0.999173 #modulo(velocidade)=0.173205
1.034605 1.034683 0.999136 #modulo(velocidade)=0.173205
1.034724 1.034729 0.999183 #modulo(velocidade)=0.173205
1.034783 1.034836 0.999243 #modulo(velocidade)=0.173205
1.034814 1.034967 0.999227 #modulo(velocidade)=0.173205
1.034887 1.035054 0.999152 #modulo(velocidade)=0.173205
1.035014 1.035089 0.999118 #modulo(velocidade)=0.173205
1.035131 1.035137 0.999166 #modulo(velocidade)=0.173205
1.035190 1.035244 0.999225 #modulo(velocidade)=0.173205
1.035221 1.035375 0.999207 #modulo(velocidade)=0.173205
1.035295 1.035461 0.999132 #modulo(velocidade)=0.173205
1.035422 1.035495 0.999099 #modulo(velocidade)=0.173205
1.035539 1.035544 0.999148 #modulo(velocidade)=0.173205
1.035596 1.035653 0.999206 #modulo(velocidade)=0.173205
1.035628 1.035784 0.999187 #modulo(velocidade)=0.173205
1.035703 1.035868 0.999111 #modulo(velocidade)=0.173205
1.035831 1.035902 0.999079 #modulo(velocidade)=0.173205
1.035947 1.035952 0.999130 #modulo(velocidade)=0.173205
1.036003 1.036061 0.999187 #modulo(velocidade)=0.173205
